Name,Company Domain Name,City,State/Region,Country/Region,Postal Code,Phone Number,Company Email,Industry,Description,Annual Revenue,Number of Employees,Client Tier,Industry Tier,Ownership Type,Founding Year,World Market Leader,Niche Leadership,Pipeline Priority Score,In Pipeline,Already in DB,Data Completeness %,Source Lists,Source Count,Target Contact Role
ARRI AG,arri.com,München,Bayern,DE,80807.0,089-3809-0,webmaster@arri.de,Industrie,Arnold & Richter ist Hersteller der legendären ARRI Kameras.,544000000,1600,1,tier1,Stahl,1917,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
ERW Gruppe,hasenclever.com,Battenberg (Eder),Hessen,DE,35088.0,06452-801-0,info@hasenclever.com,Stahlindustrie,ERW Gruppe ist die Holding für Eisenwerk Hasenclever & Sohn GmbH und Eisenwerk Brühl GmbH.,428000000,2225,1,tier1,von Waldow u.a.,1773,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
AUMA Riester GmbH & Co. KG,auma.com,Müllheim,Baden-Württemberg,DE,79379.0,07631-809-0,riester@auma.com,Maschinenbau,Auma ist einer der weltweit führenden Hersteller von elektrischen Stellantrieben und Armaturengetrieben.,427000000,2350,1,tier1,Riester/Dinse,1964,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Alfred Ritter GmbH & Co. KG,ritter-sport.de,Waldenbuch,Baden-Württemberg,DE,71111.0,07157-97-0,info@ritter-sport.de,Süßwarenindustrie,"Alfred Ritter ist ein Unternehmen aus der Lebensmittelbranche, das Schokolade produziert.",505000000,1750,1,tier1,Ritter,1912,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Richard Kehr GmbH & Co. KG,kehr.de,Braunschweig,Niedersachsen,DE,38114.0,0531-5902-0,contact@kehr.de,Industrie,"Kehr ist ein mittelständischer Pharmagrosshändler, der Apotheken in Niedersachsen, Sachsen-Anhalt, Berlin und Brandenburg beliefert.",504060000,376,1,tier1,Kehr,1924,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Geschäftsführer/CEO
Walter Klein Gruppe (WKW),wkw.de,Wuppertal,Nordrhein-Westfalen,DE,42349.0,0202-4039-0,info@wkw.de,Automobilzulieferer,"WKW ist ein Hersteller von Zier- und Funktionsteilen aus Stahl, Aluminium und Kunststoff, die zumeist für die Automobilindustrie bestimmt sind.",503600000,3686,1,tier1,Mayer (Stiftung),1940,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
P-D Group,pd-group.com,Wilsdruff,Sachsen,DE,1723.0,035204-965-11,management@pd-group.com,Baustoffindustrie,Die P-D Group ist mit 120.000 Jahrestonnen einer der führenden Feuerfesthersteller in Europa.,500000000,4000,1,tier1,Preiss-Daimler,1971,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Swoboda Wiggensbach KG,swoboda.de,Wiggensbach,Bayern,DE,87487.0,08370-910-0,info@swoboda.de,Automobilzulieferer,Die Swoboda KG (ehem. Gebr. Swoboda GmbH) ist eine Unternehmensgruppe im Geschäftsfeld der Automobilzulieferer. Sie entwickelt und produziert Kunststoffteile mit Metalleinlagen und elektrischen Bauelementen für die Automobilindustrie.,500000000,4000,1,tier1,Groth / Freudenberg,1947,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Brillux GmbH & Co. KG,brillux.de,Münster,Nordrhein-Westfalen,DE,48163.0,0251-7188-264,info@brillux.de,Industrie,"Brillux ist ein international ausgerichtetes Unternehmen, das Farben und Lacke produziert und vertreibt.",500000000,2500,1,tier1,König,1889,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
FIXIT TM Holding GmbH,fixit-gruppe.com,Freising,Bayern,DE,85356.0,0 8161 602-0,kontakt@fixit-gruppe.com,Baustoffindustrie,"FIXIT GRUPPE zu den führenden Systemanbietern im Baustoffbereich. Zur Gruppe gehören die Marken FIXIT, GREUTOL, HASIT, KREISEL und RÖFIX.",500000000,2500,1,tier1,Haslberger,2006,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Hama GmbH & Co. KG,hama.de,Monheim,Bayern,DE,86653.0,09091/502-0,hama@hama.de,Elektronikartikel,"Hama ist einer der führenden Zubehörspezialisten für Photo, Video, Audio, Computer und Telekommunikation. Das Sortiment besteht aus mehr als 16.000 Produkten, die weltweit von rund 2.000 Mitarbeitern gefertigt und vertrieben werden.",500000000,2400,1,tier1,Hanke/Thomas (Stiftung),1923,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Käserei Champignon Hofmeister GmbH & Co. KG,champignon.de,Lauben,Bayern,DE,87493.0,08374-92-0,info@champignon.de,Industrie,Die Käserei Champignon der Hofmeister GmbH ist eines der erfolgreichsten Unternehmen im Bereich Käse-Herstellung.,500000000,1000,1,tier1,Hofmeister,1908,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Woco Gruppe,wocogroup.com,Bad Soden-Salmünster,Hessen,DE,63628.0,06056-78-0,info@de.wocogroup.com,Automobilzulieferer,"Woco konzentriert sich auf akustische und schwingungstechnische Lösungen für Autos (Anti-Vibrations-Systeme, Motor-Akustik-Systeme, Gummitechnik).",498000000,3690,1,tier1,Wolf,1956,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
SARSTEDT AG & Co. KG,sarstedt.com,Nümbrecht,Nordrhein-Westfalen,DE,51588.0,02293-305-145,info@sarstedt.com,Medizintechnik,"Sarstedt entwickelt, produziert und vertreibt Geräte und Verbrauchsmaterial für Medizin und Wissenschaft.",496500000,3000,1,tier1,Sarstedt,1961,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
HEINZ-GLAS GmbH & Co.KG aA,heinz-glas.com,Tettau,Bayern,DE,96355.0,09269-77-0,sales@heinz-glas.com,Verpackungsindustrie,HEINZ-GLAS hat sich auf die Herstellung und Veredelung von Glasflakons für Parfümerie und Kosmetik spezialisiert.,490000000,4000,1,tier1,Heinz,1622,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
The Lorenz Bahlsen Snack-World-Gruppe,lorenz-snackworld.de,Neu-Isenburg,Hessen,DE,63263.0,06102-293-0,snacks.info-line@lbsnacks.com,Süßwarenindustrie,"Lorenz Snack-World ist ein Hersteller von Knabberartikeln, der seine Produkte in ganz Europa und weltweit verkauft.",490000000,3000,1,tier1,Bahlsen,1889,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Rettenmaier-Gruppe,jrs.de,Rosenberg,Baden-Württemberg,DE,73494.0,07967-152-0,info@jrs.de,Industrie,"J. Rettenmaier und Söhne, kurz JRS, entwickelt und verarbeitet organische Faserstoffe. Die werden aus pflanzlichen Rohstoffen gewonnen und in zahlreichen Einsatzbereichen genutzt.",485000000,3500,1,tier1,Rettenmaier,1878,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Wirthwein AG,wirthwein.de,Creglingen,Baden-Württemberg,DE,97993.0,07933-702-0,info@wirthwein.de,Industrie,"Wirthwein ist weltweit führender Hersteller von Kunststoffkomponenten im Spritzgussverfahren für den Eisenbahnoberbau. Das Portfolio umfasst 10.000 verschiedene Produkte - praktisch alle Kunststoffprodukte, die für den Bahnoberbau benötigt werden, darunter Gleisbefestigungskomponenten, Kabelkanalsysteme und Isolierteile. Sie kommen beim Bau neuer Eisenbahnstrecken zum Einsatz oder werden bei der Sanierung bestehender Strecken genutzt.",385200000,3500,1,tier1,Wirthwein,1949,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
DEHN SE + Co KG,dehn.de,Neumarkt i.d.OPf.,Bayern,DE,92306.0,09181-906-0,info@dehn.de,Industrie,"Dehn entwickelt, produziert und vertreibt Schutz- und Sicherheitsprodukte.",385000000,2400,1,tier1,Dehn,1910,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
GEZE GmbH,geze.com,Leonberg,Baden-Württemberg,DE,71229.0,07152-203-0,marketing-services.de@geze.com,Industrie,"Geze entwickelt und produziert Bausysteme und Komponenten für Tür-, Fenster- und Sicherheitstechnik.",480000000,3000,1,tier1,Vöster-Alber,1863,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Haver & Boecker OHG,haverboecker.com,Oelde,Nordrhein-Westfalen,DE,59302.0,02522-30-0,haver@haverboecker.com,Maschinenbau,Haver & Boecker gliedert sich in die Bereiche Drahtweberei und Maschinenfabrik.,473280203,3000,1,tier1,Festge/Haver,1887,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Diehl Defence Land Systems GmbH,diehl.com,Überlingen,Baden-Württemberg,DE,88662.0,07551-89-01,pr@diehl-defence.de,Rüstungsindustrie,"Diehl Defence Land Systems, vormals Industriewerke Saar, kurz IWS, setzen Rad- und Kettenfahrzeuge für Streitkräfte instand.",470000000,2325,1,tier1,Diehl Gruppe,1963,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Hüls-Unternehmensgruppe,huelsta.de,Stadtlohn,Nordrhein-Westfalen,DE,48703.0,02563-86-0,info@huelsta.de,Möbelindustrie,Hülsta ist ein bekannter Möbelhersteller aus Stadtlohn im Münsterland.,458000000,3029,1,tier1,Hüls,1940,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
KONE GmbH,kone.de,Hannover,Niedersachsen,DE,30179.0,0511-2148-0,kontakte@kone.com,Industrie,Kone ist das viertgrößte Aufzugsunternehmen und einer der größten Rolltreppenhersteller der Welt.,453000000,2000,1,tier1,Kone=Herlin Familie (Finnland),1910,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Kopf Holding GmbH,zinkpower.com,Kirchheim unter Teck,Baden-Württemberg,DE,73230.0,07021-9755-50,info@zinkpower.com,Industrie,Zinkpower gehört zu den weltweit führenden Feuerverzinkungsgruppen. Von der kleinsten Schraube bis zum Stahlträger kann Zinkpower alle Bauteile feuerverzinken.,451600000,2822,1,tier1,Kopf,,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Warema Renkhoff SE,warema.de,Marktheidenfeld,Bayern,DE,97828.0,09391-200,info@warema.de,Möbelindustrie,Warema stellt technische Sonnenschutzprodukte her.,445721000,3400,1,tier1,Renkhoff,1955,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Magnet-Schultz GmbH & Co. KG,magnet-schultz.com,Memmingen,Bayern,DE,87700.0,08331-104-0,info@magnet-schultz.de,Industrie,Magnet-Schultz ist ein Hersteller von elektromagnetischen Geräten.,440000000,2600,1,tier1,Familie Schultz,1912,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
HÜBNER GmbH & Co. KG,hubner-group.com/impressum-c,Kassel,Hessen,DE,34123.0,0561-998-0,info@hubner-group.com,Industrie,"Die Hübner GmbH fertigt als Systemanbieter Produkte für verkehrstechnische Branchen (wie z. B. Schienenfahrzeuge, Busse, Flughafentechnik, Automotive, Nutzfahrzeuge) sowie für die Medizintechnik.",439061313,2800,1,tier1,Hübner,1946,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Gebr. Heller Maschinenfabrik GmbH,heller.biz,Nürtingen,Baden-Württemberg,DE,72622.0,07022-77-0,info@heller.biz,Maschinenbau,Heller baut und vertreibt Werkzeugmaschinen und Fertigungssysteme für die spanende Bearbeitung.,435400000,2600,1,tier1,Heller,1894,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Accumulatorenwerke Hoppecke Carl Zoellner & Sohn GmbH,hoppecke.de,Brilon,Nordrhein-Westfalen,DE,59929.0,02963-61-0,info@hoppecke.com,Automobilzulieferer,Hoppecke Batterien verfügt im Industriebatteriegeschäft über die breiteste Produktpalette mit eigener Blei-Säure und alkalischer Batteriefertigung.,435119334,2000,1,tier1,Zoellner,1927,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Wrede Industrieholding GmbH & Co. KG,wrede.de,Arnsberg,Nordrhein-Westfalen,DE,59755.0,02932-6304-00,info@wrede.de,Industrie,"Die Unternehmensgruppe mit den Tochterunternehmen Interprint, einem Produzenten von dekorativen Oberflächen, und keeeper, einem Hersteller von Kunststoff-Haushaltsartikeln.",434000000,2000,1,tier1,Wrede,1880,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
MD ELEKTRONIK GmbH,md-elektronik.de,Waldkraiburg,Bayern,DE,84478.0,08638 / 604 – 0,info@md-elektronik.de,IT-Technologie / Computer / Software,MD ELEKTRONIK hat sich im Laufe der Firmengeschichte zu einem der führenden Unternehmen für Datenübertragungslösungen in Fahrzeugen entwickelt.,430000000,6000,1,tier1,Heidenhain Gruppe,1974,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Uhlmann Pac-Systeme GmbH & Co. KG,uhlmann.de,Laupheim,Baden-Württemberg,DE,88471.0,07392-702-0,info@uhlmann.de,Verpackungsindustrie,"Uhlmann Pac-Systeme GmbH & Co. KG ist ein weltweit führender Systemanbieter für das Verpacken von Pharmazeutika in Blister, Flaschen und Kartons. Das Unternehmen bietet flexible Gesamtlösungen für die Herausforderungen internationaler Pharmakonzerne, Generikahersteller und Lohnverpacker.",428000000,2604,1,tier1,Uhlmann,1948,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Hamberger Industriewerke GmbH,hamberger.de,Stephanskirchen,Bayern,DE,83071.0,08031-700-0,info@haro.de,Industrie,Hamberger Flooring entwickelten sich aus einer kleinen Zündholzfabrik zu einem weltweit führenden Unternehmen für Bodenbeläge.,332064185,2700,1,tier1,Hamberger,1866,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Gebrüder Meiser GmbH,meiser.de,Schmelz,Saarland,DE,66839.0,06887-309-0,info@meiser.de,Metallverarbeitung,"Im Bereich Gitterroste nimmt MEISER eine weltweit führende Position ein. Dazu kommt der Bereich Stahlbearbeitung sowie Feuerverzinkungsanlagen, Blechprofilroste, Treppenanlagen, Sonderprofile, Gerüstsysteme und Fassreifen.",330000000,2900,1,tier1,Meiser,1956,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Testo SE & Co. KGaA,testo.de,Lenzkirch,Baden-Württemberg,DE,79853.0,07653-681-0,info@testo.de,Industrie,Testo ist weltweit führend im Bereich portabler und stationärer Messlösungen.,426900000,3500,1,tier1,Knospe u.w.,1957,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
RECARO Aircraft Seating GmbH & Co. KG,recaro-as.com,Schwäbisch Hall,Baden-Württemberg,DE,74523.0,0791-503-7000,info@recaro-as.com,Industrie,Recaro Aircraft Seating entwickelt und fertigt Sitze für Passagierflugzeuge.,425000000,2300,1,tier1,Recaro Holding,1906,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
EMAG GmbH & Co. KG,emag.com,Salach,Baden-Württemberg,DE,73084.0,07162-17-0,communications@emag.com,Maschinenbau,"Die Emag Gruppe liefert Maschinen und Fertigungssysteme zur Bearbeitung von scheibenförmigen, wellenförmigen und kubischen Werkstücken unter Einsatz einer Vielzahl von Fertigungstechnologien.",411800000,2656,1,tier1,Hessbrügge/Pan,1867,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Senata Gruppe,senata.de,Freising,Bayern,DE,85356.0,08161 988 216,info@senata.de,Industriebeteiligungen,Seit mehr als 25 Jahren wächst die Unternehmensgruppe der senata durch Ausbau und Investition in mittelgroße Unternehmen der Metall- und Kunststoffbranche. Die senata entwickelt die Gesellschaften und ihr Portfolio strategisch weiter.,410000000,2150,1,tier1,Folger,1989,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Murrelektronik GmbH,murrelektronik.com,Oppenweiler,Baden-Württemberg,DE,71570.0,07191-47-0,info@murrelektronik.com,Industrie,"Murrelektronik entwickelt, produziert und vertreibt Produkte im Bereich der elektrischen und elektronischen Automatisierungstechnik.",409000000,3159,1,tier1,"Hafner, Hölzl",1975,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Ekosem-Agrar GmbH,ekosem-agrar.de,Walldorf,Baden-Württemberg,DE,69190.0,0 6227 8890 300,info@ekosem-agrar.de,Industrie,"Seit über 20 Jahren ist die eutsche Unternehmensgruppe von Stefan Dürr im Agrarsektor Russlands erfolgreich, vorwiegend in der Schwarzerde-Region, einem der fruchtbarsten Anbaugebiete der Welt.",402700000,5116,1,tier1,Dürr,1993,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Aerzener Maschinenfabrik GmbH,aerzen.com,Aerzen,Niedersachsen,DE,31855.0,05154-81-0,info@aerzener.de,Industrie,"Die Aerzener Maschinenfabrik zählt mit über 150 Jahren Erfahrung weltweit zu den ältesten und bedeutendsten Herstellern von Drehkolbengebläsen, Drehkolbenverdichtern, Schraubenverdichtern und Turbogebläsen.",402100000,2400,1,tier1,Heller,1864,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Winterhalter Deutschland GmbH,winterhalter.de,Meckenbeuren,Baden-Württemberg,DE,88074.0,07542-402-0,info@winterhalter.de,Industrie,Winterhalter ist ein Hersteller von gewerblichen Spülsystemen.,400000000,2000,1,tier1,Winterhalter,1947,,,69.0,False,True,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
William Prym Holding GmbH,prym.com,Stolberg (Rheinland),Nordrhein-Westfalen,DE,52224.0,02402-14-01,info@prym-fashion.de,Industrie,"Prym ist in vier Geschäftsbereichen der Feinmetallverarbeitung wie Knöpfe, Nadeln und Elektronikteile unterwegs und ist eines der ältesten Familienunternehmen.",396100000,3500,1,tier1,Prym,1530,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Siegenia-Aubi KG,siegenia-aubi.com,Wilnsdorf,Nordrhein-Westfalen,DE,57234.0,0271-3931-0,info@siegenia-aubi.com,Industrie,"SIEGENIA-AUBI produziert Beschläge für Fenster, Lüftungselemente und Gebäudetechnik.",396100000,2800,1,tier1,Frank,1914,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Linde + Wiemann Gruppe,linde-wiemann.com,Dillenburg,Hessen,DE,35683.0,02771-392-0,info@linde-wiemann.com,Automobilzulieferer,"Linde + Wiemann produziert Metallteile für die Automobilindustrie: Modulträger, Stoßfängerträger, Türsysteme, Aggregateträger, Fensterrahmenverstärkungen, Seitenaufprallträger, Cockpitstrukturen sowie Sitzstrukturen.",394284321,2300,1,tier1,Schoof / Mauden,1939,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Läpple Gruppe,laepple.de,Heilbronn,Baden-Württemberg,DE,74076.0,07131-131-0,info@laepple.de,Maschinenbau,Die zur Läpple Gruppe gehörenden Firmen stellen Produkte für die blechverarbeitende Industrie her.,392700000,2500,1,tier1,Läpple,1919,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
Meiko Gruppe,meiko.de,Offenburg,Baden-Württemberg,DE,77652.0,0781-203-0,info@meiko.de,Industrie,MEIKO ist eine deutsche Unternehmensgruppe mit Hauptsitz in Offenburg. Ihre Tätigkeitsschwerpunkte sind Maschinenbau und Gießerei. Meiko wurde 1927 von Oskar Meier und Franz Konrad gegründet. Heutiger Inhaber ist die Oskar und Rosel Meier-Stiftung. Über diese Stiftung wird auch großteils die Finanzierung der Gruppe abgewickelt.,391000000,2736,1,tier1,Meier (Stiftung),1927,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
RAFI Gruppe,rafi.de,Berg (Schussental),Baden-Württemberg,DE,88276.0,0751-89-0,info@rafi.de,Industrie,"Das im Jahr 1900 als „Elektrotechnisches Institut“ gegründete Unternehmen entwickelt und produziert heute elektromechanische Bauelemente wie z.B. Taster, Schalter, Touch Screens und Tastaturen sowie Systeme für die Mensch-Maschine-Kommunikation.",387000000,2113,1,tier1,Wasmeier / Schenk,1900,,,69.0,False,False,100,Familienunternehmen_V6; Research_xlsx,2,Head of Sales / Vertriebsleiter
